,Year,Semester,Course,Total Students,Course Name,Average_Grade
2577,2019-20,1,PHY224A,36,OPTICS,8.83333333333333
2578,2019-20,1,CHM305A,18,ORGANIC QUALITATIVE & QUANTITATIVE ANALYSIS,9.44444444444444
2579,2019-20,1,ME623A,52,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS,6.65384615384615
2580,2019-20,1,ES400A,17,COMMUNICATION SKILLS IN EARTH SCIENCES,7.29411764705882
2581,2019-20,1,ES411A,18,STRUCTURAL GEOLOGY,5.22222222222222
2582,2019-20,1,ES450A,15,ECONOMIC GEOLOGY,6.93333333333333
2583,2019-20,1,CHM521A,41,MATHEMATICS FOR CHEMISTRY,7.60975609756097
2584,2019-20,1,ES311A,21,CRYSTALLOGRAPHY AND MINERALOGY,7.71428571428571
2585,2019-20,1,CHM691A,31,FRONTIERS IN INORGANIC CHEMISTRY,8.06451612903226
2586,2019-20,1,BSE631A,37,BIOCHEMISTRY STRUCTURAL BIOLOGY,7.67567567567567
2587,2019-20,1,MTH202A,43,SET THEORY AND DISCRETE MATHEMATICS,6.09302325581395
2588,2019-20,1,PHY565A,33,M.SC. PROJECT II,8.3030303030303
2589,2019-20,1,PHY563A,33,M.SC. PROJECT I,9.09090909090909
2590,2019-20,1,ENG124A,48,LANGUAGE AND SOCIETY,7.125
2591,2019-20,1,CHM101A,485,CHEMISTRY LABORATORY,9.64123711340206
2592,2019-20,1,EE632A,18,ECONOMIC OPERATION & CONTROL OF POWER SYSTEMS,8.88888888888889
2593,2019-20,1,ES651A,23,MATHEMATICS FOR EARTH SCIENCES,6.8695652173913
2594,2019-20,1,CE603A,55,MATHEMATICS FOR CIVIL ENGINEERS,8.94545454545455
2595,2019-20,1,BSE613A,27,BIOMATERIALS,9.40740740740741
2596,2019-20,1,BSE651A,45,CELLULAR MOLECULER BIOLOGY,7.64444444444445
2597,2019-20,1,CE605A,66,PROBABILITY AND STATISTICS FOR CIVIL ENGINEERS,6.03030303030303
2598,2019-20,1,CE772A,35,"REFERENCE FRAMES, COORDINATE SYSTEMS AND MAP PROJECTIONS",6.68571428571429
2599,2019-20,1,CHE679A,44,SPECIAL TOPICS,8.22727272727273
2600,2019-20,1,CHE621A,17,THERMODYNAMICS,7.41176470588235
2601,2019-20,1,MSE626A,35,TRANSPORT PHENOMENA,7.14285714285714
2602,2019-20,1,ME621A,45,INTRODUCTION TO SOLID MECHANICS,6.04444444444444
2603,2019-20,1,ME625A,54,APPLIED DYNAMICS AND VIBRATIONS,7.18518518518518
2604,2019-20,1,CE664A,20,PHYSICO-CHEMICAL PRINCIPLES AND PROCESS,7.8
2605,2019-20,1,CE604A,65,NUMERICAL METHODS FOR CIVIL ENGINEERS,7.13846153846154
2606,2019-20,1,PSE603A,18,NUMERICAL METHODS IN OPTICS,8.44444444444444
2607,2019-20,1,EE617A,20,INDUSTRIAL AUTOMATION AND CONTROL,8.5
2608,2019-20,1,IME671A,23,SOFTWARE PROJECT MANAGEMENT,8.43478260869565
2609,2019-20,1,MBA712A,15,ORGANIZATIONAL STAFFING,8.93333333333333
2610,2019-20,1,MBA713A,16,PERFORMANCE MANAGEMENT,8.5
2611,2019-20,1,MBA601A,57,ACCOUNTING & FINANCE,8.56140350877193
2612,2019-20,1,MS603A,19,MECHANICAL PROPERTIES OF MATERIALS,8.21052631578947
2613,2019-20,1,CHE611A,39,TRANSPORT PHENOMENA,7.38461538461538
2614,2019-20,1,MBA701A,53,CAPSTONE PROJECT I,8.41509433962264
2615,2019-20,1,MBA647A,37,BUSINESS PROCESS MANAGEMENT,8.27027027027027
2616,2019-20,1,CE773B,32,GEODETIC ASTRONOMY AND INTRODUCTION TO SATELLITE GEODESY,7.125
2617,2019-20,1,CE770A,47,ADJUSTMENT COMPUTATIONS FOR GEOINFORMATICS-I,6.5531914893617
2618,2019-20,1,CHM629A,16,PRINCIPLES OF PHYSICAL CHEMISTRY,9.125
2619,2019-20,1,MBA606A,56,ECONOMIC ANALYSIS FOR MANAGEMENT,7.39285714285714
2620,2019-20,1,MTH753A,18,ANALYSIS,7.55555555555555
2621,2019-20,1,EE605A,61,INTRODUCTION TO SIGNAL ANALYSIS,6.16393442622951
2622,2019-20,1,MSE615A,44,STRUCTURE AND CHARACTERIZATION OF MATERIALS,9.27272727272727
2623,2019-20,1,EE660A,27,BASICS OF POWER ELECTRONIC CONVERTERS,5.77777777777778
2624,2019-20,1,CHE631A,45,CHEMICAL REACTION ENGINEERING,8.44444444444444
2625,2019-20,1,MS601A,21,STRUCTURAL & MAGNETIC PROPERTIES OF MATERIALS,6.38095238095238
2626,2019-20,1,DES605A,17,PRODUCT DESIGN AND PROTOTYPING,9.17647058823529
2627,2019-20,1,CHM649A,24,PRINCIPALES OF INORGANIC CHEMISTRY,9.25
2628,2019-20,1,CHM609A,20,PRINCIPLES OF ORGANIC CHEMISTRY,9
2629,2019-20,1,AE602A,34,MATHEMATICS FOR AEROSPACE ENGG.,7.94117647058824
2630,2019-20,1,AE601A,25,INTRO TO AEROSPACE ENGG.,7.68
2631,2019-20,1,EE630A,27,SIMULATON OF MODERN POWER SYSTEMS,7.55555555555555
2632,2019-20,1,CE682A,15,ANALYSIS OF PAVEMENT STRUCTURES,7.33333333333333
2633,2019-20,1,MBA631A,51,MARKETING MANAGEMENT,8.03921568627451
2634,2019-20,1,PHY441A,44,ELECTRONICS,7.13636363636364
2635,2019-20,1,CHM441A,39,INORGANIC CHEMISTRY I,7.94871794871795
2636,2019-20,1,VLM606,39,DATA ANALYSIS AND DECISION MAKING,8.15384615384615
2637,2019-20,1,VLM601,39,PRODUCT DESIGN AND NEW PRODUCT MANAGEMENT,9.07692307692308
2638,2019-20,1,VLM602,39,SUPPLY CHAIN MANAGEMENT,8.2051282051282
2639,2019-20,1,VLM605,39,COMPUTER INTEGRATED MANUFACTURING SYSTEMS,8.92307692307692
2640,2019-20,1,VLM603,39,ADVANCE MATERIALS,8.46153846153846
2641,2019-20,1,VLM604,39,AUTOMATION & ROBOTICS IN MANUFACTURING,8.71794871794872
2642,2019-20,1,ECO101A,125,INTRODUCTION TO ECONOMICS,7.136
2643,2019-20,1,SOC171A,125,INTRODUCTORY SOCIOLOGY,6.912
2644,2019-20,1,PHI140A,125,INTRODUCTION TO INDIAN PHILOSOPHY,7.472
2645,2019-20,1,PSY152A,124,APPLICATION OF PSYCHOLOGY TO LIFE,7.54838709677419
2646,2019-20,1,ENG112C,121,ENGLISH LANGUAGE AND COMMUNICATION SKILLS,6.95867768595041
2647,2019-20,2,CSO203A,110,"INORGANIC MOLECULES, MATERIALS & MEDICINE",8.63636363636364
2648,2019-20,2,ESO202A,175,MECHANICS OF SOLIDS,6.44571428571429
2649,2019-20,2,PHY102A,497,PHYSICS-I,7.57746478873239
2650,2019-20,2,BSE615A,511,BIOELECTRICITY,8.77495107632094
2651,2019-20,2,PSY451A,45,PSYCHOLOGY OF ADJUSTMENT,8.35555555555556
2652,2019-20,2,ECO342A,47,ECONOMETRICS II,7.91489361702128
2653,2019-20,2,ESO203A,233,INTRODUCTION TO ELECTRICAL ENGINEERING,7.45922746781116
2654,2019-20,2,MSO201A,257,PROBABILITY AND STATISTICS,6.63813229571985
2655,2019-20,2,CSO201A,181,ORGANIC CHEMISTRY: FUNDAMENTALS AND APPLICATIONS,8.75138121546961
2656,2019-20,2,TA101A,487,ENGINEERING GRAPHICS,7.04312114989733
2657,2019-20,2,EE301A,136,DIGITAL SIGNAL PROCESSING,8.35294117647059
2658,2019-20,2,EE340A,154,ELECTROMAGNETIC THEORY,7.57142857142857
2659,2019-20,2,CHE331A,85,CHEMICAL REACTION ENGINEERING,7.69411764705882
2660,2019-20,2,CHE362A,19,BIOCHEMICAL ENGINEERING,7.26315789473684
2661,2019-20,2,CHE381A,77,PROCESS CONTROL,6.98701298701299
2662,2019-20,2,CE272A,132,STRUCTURAL ANALYSIS,8
2663,2019-20,2,AE471A,16,B TECH PROJECT,8.625
2664,2019-20,2,CS335A,120,COMPILER DESIGN,7.63333333333333
2665,2019-20,2,CS771A,193,INTRODUCTION TO MACHINE LEARNING,9.45077720207254
2666,2019-20,2,CS315A,155,PRINCIPLES OF DATA BASE SYSTEMS,8.3741935483871
2667,2019-20,2,MSE604A,81,SCIENCE AND TECHNOLOGY OF THIN FILMS AND DEVICE FABRICATION,8.59259259259259
2668,2019-20,2,ESC101A,510,FUNDAMENTAL OF COMPUTING,6.02745098039216
2669,2019-20,2,PSO201A,147,QUANTUM PHYSICS,7.80952380952381
2670,2019-20,2,CHM322A,23,PHYSICAL CHEMISTRY -II,8.43478260869565
2671,2019-20,2,PHY303A,18,PRINCIPLES OF LASERS & THEIR APPLICATIONS,7.55555555555555
2672,2019-20,2,SOC484A,24,SOCIOLOGY OF THE NEW MEDIA,7
2673,2019-20,2,EE210A,185,MICROELECTRONICS-I,6.98378378378378
2674,2019-20,2,EE381A,126,ELECTRICAL ENGINEERING LABORATORY -II,9.96825396825397
2675,2019-20,2,EE360A,106,POWER ELECTRONICS,6.94339622641509
2676,2019-20,2,ENG123A,47,INTRODUCTION TO LITERATURE,8.63829787234043
2677,2019-20,2,MTH204A,127,ABSTRACT ALGEBRA,5.71653543307087
2678,2019-20,2,MTH304A,31,TOPOLOGY,9.03225806451613
2679,2019-20,2,MSE304A,67,PRINCIPLES OF METAL EXTRACTION & REFINING,6.47761194029851
2680,2019-20,2,CS455A,61,INTRODUCTION TO SOFTWARE ENGINEERING,7.80327868852459
2681,2019-20,2,CS425A,96,COMPUTER NETWORKS,8.89583333333333
2682,2019-20,2,CS202A,132,MATHEMATICS FOR COMPUTER SCIENCE -II,6.36363636363636
2683,2019-20,2,CGS602A,20,BASIC STATISTICS DATA ANALYSIS & INFERENCE,8.2
2684,2019-20,2,PHY660A,40,GENERAL RELATIVITY & COSMOLOGY,9.2
2685,2019-20,2,ESC201A,470,INTRODUCTION TO ELECTRONICS,7.08085106382979
2686,2019-20,2,AE641A,87,SPACE DYNAMICS-I,8.36781609195402
2687,2019-20,2,AE341A,67,AEROSPACE PROPULSION,7.34328358208955
2688,2019-20,2,CHE221A,80,CHEMICAL ENGINEERING THERMODYNAMICS,6.575
2689,2019-20,2,ENG446A,35,LITERATURE & ADAPTATION,9.48571428571429
2690,2019-20,2,EE623A,64,DETECTION & ESTIMATION THEORY,8.28125
2691,2019-20,2,ME354A,114,VIBRATION & CONTROL,8.05263157894737
2692,2019-20,2,MTH424A,28,PARTIAL DIFFERENTIAL EQUATIONS,7.78571428571429
2693,2019-20,2,CE669A,87,ATMOSPHERIC PHYSICS AND CHEMISTRY,7.58620689655172
2694,2019-20,2,SOC486A,52,HUMAN RIGHTS THEORY AND PRACTICE,8.42307692307692
2695,2019-20,2,CHE659A,34,PROCESS ENGG. PRINCIPLES IN MICRO. FABRICATION,8.52941176470588
2696,2019-20,2,CE766A,145,AGRICULTURAL SUSTAINABILITY AND CLIMATE CHANGE,9.40689655172414
2697,2019-20,2,MTH628A,155,TOPICS IN TOPOLOGY,9.79354838709677
2698,2019-20,2,ENG466A,56,WORLD CINEMA AFTER WORLD WAR II,7.35714285714286
2699,2019-20,2,TA202A,472,MANUFACTURING PROCESSES II,9.31779661016949
2700,2019-20,2,CHM102A,998,GENERAL CHEMISTRY,6.8937875751503
2701,2019-20,2,CE721A,20,RANDOM VIBRATIONS,9.4
2702,2019-20,2,MSE638A,52,SYMMETRY AND PROPERTIES OF CRYSTALS,7.92307692307692
2703,2019-20,2,MSE421A,25,IRON AND STEEL MAKING,6.56
2704,2019-20,2,ME774A,30,BIOMEMS AND MICROSYSTEMS TECHNOLOGY,8.33333333333333
2705,2019-20,2,SOC473A,134,INDIAN SOCIETY AND CULTURE,8.07462686567164
2706,2019-20,2,MTH101A,60,MATHEMATICS I,5.43333333333333
2707,2019-20,2,ESO201A,159,THERMODYNAMICS,6.9937106918239
2708,2019-20,2,PSY152A,56,APPLICATION OF PSYCHOLOGY TO LIFE,8.07142857142857
2709,2019-20,2,ART401A,88,APPRECIATING FAR-EASTERN CINEMA,8.38636363636364
2710,2019-20,2,MSE204A,75,INTRODUCTION OF BIOMATERIALS,8.69333333333333
2711,2019-20,2,CE262A,115,ENGINEERING HYDRAULICS,7.32173913043478
2712,2019-20,2,CE352A,114,FOUNDATION DESIGN,7.63157894736842
2713,2019-20,2,CHE687A,25,QUANTUM MECHANICAL DESIGN OF ENGINEERING MATERIALS & INDUSTRIAL CATALYSTS,5.52
2714,2019-20,2,CHE398A,38,UG PROJECT II,7.26315789473684
2715,2019-20,2,CHE391A,88,UNIT OPERATION LABORATORY -I,7.75
2716,2019-20,2,CHE211A,87,FLUID MECHANICS AND ITS APPLICATION,8.75862068965517
2717,2019-20,2,MSE315A,47,MANUFACTURING PROCESSES LABORATORY,9.87234042553192
2718,2019-20,2,MSE661A,60,"FRACTURE, FATIGUE AND CREEP: MATERIALS AND MODELS",8.16666666666667
2719,2019-20,2,IME625A,32,INDRODUCTION TO STOCHASTIC PROCESSES AND THEIR APPLICATIONS,8.9375
2720,2019-20,2,ME231A,115,FLUID MECHANICS,6.38260869565217
2721,2019-20,2,CHE614A,47,INTRODUCTION TO HYDRODYNAMIC STABILITY,8.25531914893617
2722,2019-20,2,SOC481A,94,SOCIETY AND SOCIAL PROBLEMS OF INDIA,8.29787234042553
2723,2019-20,2,MTH305A,17,SEVERAL VARIABLE CALCULUS & DEFFERENTIAL GEOMETRY,7.88235294117647
2724,2019-20,2,ECO764A,178,FINANCIAL ECONOMETRICS,8.69662921348315
2725,2019-20,2,PHY524A,34,INTRODUCTION TO ATOMIC AND NUCLEAR PHYSICS,7.11764705882353
2726,2019-20,2,ES661A,26,PLANETARY REMOTE SENSING,6.53846153846154
2727,2019-20,2,IME634A,65,MANAGEMENT DECISION ANALYSIS,8.83076923076923
2728,2019-20,2,PHI141A,49,INTRODUCTION TO PHILOSOPHY,8.12244897959184
2729,2019-20,2,CE412A,80,WATER SUPPLY AND WASTEWATER DISPOSAL SYSTEMS,8.175
2730,2019-20,2,CE636A,21,GEOTECHNICAL EARTHQUAKE ENGINEERING,8.38095238095238
2731,2019-20,2,CE647A,25,CONSTRUCTION METHODS,7.04
2732,2019-20,2,ME461A,110,MANUFACTURING SYSTEMS,8.27272727272727
2733,2019-20,2,CS698M,68,MALWARE ANALYSIS AND INTRUSION DETECTION,9.67647058823529
2734,2019-20,2,EE651A,24,NONLINEAR SYSTEMS,7.66666666666667
2735,2019-20,2,IME611A,30,FINANCIAL ENGINEERING,8.46666666666667
2736,2019-20,2,CS253A,102,SOFTWARE DEVELOPMENT AND OPERATIONS,7.56862745098039
2737,2019-20,2,PSY468A,65,SOCIAL COGNITION,9.01538461538462
2738,2019-20,2,PSY499A,62,PSYCHOLOGY OF LANGUAGE,8.90322580645161
2739,2019-20,2,ECO758A,20,TOPICS IN ECONOMIC GROTH,9
2740,2019-20,2,MSE202A,63,RATE PROCESSES,7.3015873015873
2741,2019-20,2,CHM242A,22,BASIC INORGANIC CHEMISTRY,8.63636363636364
2742,2019-20,2,ECO221A,41,MACROECONOMICS I,7.75609756097561
2743,2019-20,2,MSE312A,58,FUNCTIONAL MATERIALS LABORATORY,8.93103448275862
2744,2019-20,2,MSE314A,58,PROCESS ENGINEERING LABORATORY,8.10344827586207
2745,2019-20,2,MSE305A,53,MATERIALS PROCESSING,7.35849056603773
2746,2019-20,2,MSE624A,20,ENERGY MATERIALS AND TECHNOLOGIES,6.6
2747,2019-20,2,MSE648A,40,DIFFUSION IN SOLIDS,8.6
2748,2019-20,2,PSY454A,30,SOCIAL PSYCHOLOGY,7.06666666666667
2749,2019-20,2,CS730A,18,TOPICS IN OPERATING SYSTEMS,8.66666666666667
2750,2019-20,2,HSS403A,68,SOCIAL AND BEHAVIOURAL ASPECTS OF HEALTH,7.97058823529412
2751,2019-20,2,EE311A,72,MICROELECTRONICS II,6.91666666666667
2752,2019-20,2,HSO201A,218,APPLIED PROBABILITY AND STATISTICS,9.50458715596331
2753,2019-20,2,ART105A,82,INTRODUCTION TO THE ART OF VIDEO MAKING,8.92682926829268
2754,2019-20,2,ENG124A,41,LANGUAGE AND SOCIETY,7.90243902439025
2755,2019-20,2,CS698O,62,SPECIAL TOPICS IN NATURAL LANGUAGE PROCESSING,7.96774193548387
2756,2019-20,2,ME341A,120,HEAT & MASS TRANSFER,6.85
2757,2019-20,2,CHM695A,19,MOLECULAR MODELLING IN CHEMISTRY,9.89473684210526
2758,2019-20,2,MTH421A,86,ORDINARY DIFFERENTIAL EQUATIONS,7.53488372093023
2759,2019-20,2,PHI450A,47,PHILOSOPHICAL AESTHETICS,8.17021276595745
2760,2019-20,2,ECO413A,37,INDIAN ECONOMIC PROBLEMS,7.94594594594595
2761,2019-20,2,PHI452A,65,PHILOSOPHY OF COGNITIVE SCIENCE,8.03076923076923
2762,2019-20,2,PHY210A,62,THERMAL PHYSICS,6.16129032258065
2763,2019-20,2,PHY412A,76,STATISTICAL MECHANICS,7.36842105263158
2764,2019-20,2,MBA622A,34,MANUFACTURING STRATEGY,8.41176470588235
2765,2019-20,2,EE627A,36,SPEECH SIGNAL PROCESSING,8.05555555555556
2766,2019-20,2,EE698N,56,INTRODUCTION TO FLEXIBLE ELECTRONICS,8.17857142857143
2767,2019-20,2,PHY103A,346,PHYSICS-II,5.56647398843931
2768,2019-20,2,ME452A,97,PROJECT II,8.47422680412371
2769,2019-20,2,CE382A,104,TRANSPORTATION ENGINEERING,7.32692307692308
2770,2019-20,2,ME763A,65,ROBOT MANIPULATORS: DYNAMICS AND CONTROL,7.96923076923077
2771,2019-20,2,EE600A,19,MATHEMATICAL STRUCTURES OF SIGNALS & SYSTEMS,8.42105263157895
2772,2019-20,2,IME639A,23,ANALYTICS IN TRANSPORT AND TELECOM,7.73913043478261
2773,2019-20,2,ES313A,40,GEOMORPHOLOGY AND EARTH SURFACE PROCESSES,8.2
2774,2019-20,2,CE622A,20,STABILITY OF STRUCTURES,8.8
2775,2019-20,2,MSE676A,18,MATERIALS FAILURE: ANALYSIS AND PREVENTION,8.11111111111111
2776,2019-20,2,AE322A,54,AIRCRAFT CONTROL SYSTEMS,7
2777,2019-20,2,AE606A,21,UNSTEADY GAS DYNAMICS,8.28571428571429
2778,2019-20,2,AE351A,54,EXPERIMENTS IN AEROSPACE ENGINEERING -II,8.2962962962963
2779,2019-20,2,MTH301A,65,ANALYSIS- I,7.07692307692308
2780,2019-20,2,CE462A,42,HYDRAULIC AND HYDROLOGIC DESIGN,8.61904761904762
2781,2019-20,2,AE481A,21,BOUNDARY LAYER THEORY,8.28571428571429
2782,2019-20,2,AE621A,36,TURBULENCE,8.66666666666667
2783,2019-20,2,ECO201A,69,MICROECONOMICS I,9.04347826086956
2784,2019-20,2,ME351A,123,DESIGN OF MACHINE ELEMENTS,7.44715447154472
2785,2019-20,2,ME756A,67,VIBRATION CONTROL,7.43283582089552
2786,2019-20,2,CHM481A,63,BIOSYSTEMS,8.63492063492063
2787,2019-20,2,ECO753A,31,LABOUR ECONOMICS,8.12903225806452
2788,2019-20,2,CS638A,43,FORMAL METHODS FOR ROBOTICS AND AUTOMATION,7.86046511627907
2789,2019-20,2,BSE616A,37,BIOPHARMACEUTICALS,8.21621621621622
2790,2019-20,2,MBA771A,23,SECURITY ANALYSIS & PORTFOLIO MANAGEMENT,8
2791,2019-20,2,MBA643A,17,SIMULATION OF BUSINESS SYSTEMS,8.23529411764706
2792,2019-20,2,EE250A,157,CONTROL SYSTEMS ANALYSIS,8.4203821656051
2793,2019-20,2,CHM342A,23,INORGANIC CHEMISTRY -II,8.8695652173913
2794,2019-20,2,CHM443A,43,INORGANIC CHEMISTRY LAB,9.95348837209302
2795,2019-20,2,CHM202A,24,BASIC ORGANIC CHEMISTRY -II,9
2796,2019-20,2,MBA747A,38,BUSINESS MANAGEMENT USING CLOUD,8.63157894736842
2797,2019-20,2,MTH308B,95,NUMERICAL ANALYSIS AND SCIENTIFIC COMPUTING-I,7.01052631578947
2798,2019-20,2,ME698L,22,MECHANICS OF THIN STRUCTURES,8.18181818181818
2799,2019-20,2,BSE222A,39,BIOCHEMICAL ENGINEERING,6.66666666666667
2800,2019-20,2,BSE321A,33,STRUCTURAL BIOLOGY,8.42424242424242
2801,2019-20,2,ENG435A,49,TOPICS IN LITERARY MOVEMENTS,8.81632653061224
2802,2019-20,2,MTH309A,47,PROBABILITY THEORY,8.12765957446809
2803,2019-20,2,EE609A,74,CONVEX OPTIMIZATION IN SIGNAL PROCESSING AND COMMUNICATIONS,8.48648648648649
2804,2019-20,2,ENG743A,21,FEMINIST THEORY AND LITERATURE,9.71428571428571
2805,2019-20,2,CHE677A,15,INTRODUCTION TO PHYSICS OF POLYMERIC SYSTEM,8.53333333333333
2806,2019-20,2,ENG445A,25,LITERATURE & THE INDIVIDUAL,7.84
2807,2019-20,2,CHM647A,33,"MACROCYCLES, RINGS AND POLYMERS",9.27272727272727
2808,2019-20,2,CHM691A,15,FRONTIERS IN INORGANIC CHEMISTRY,9.2
2809,2019-20,2,MTH535A,56,AN INTRODUCTION TO BAYESIAN ANALYSIS,8.75
2810,2019-20,2,MTH205A,28,INTRODUCTION TO FOURIER SERIES,7.35714285714286
2811,2019-20,2,MBA665A,21,MANUFACTURING PLANNING AND CONTROL,8.19047619047619
2812,2019-20,2,EE698C,54,PEER TO PEER NETWORKS,6.7037037037037
2813,2019-20,2,MBA663A,45,TOTAL QUALITY MANAGEMENT,7.95555555555556
2814,2019-20,2,ESO207A,146,DATA STRUCTURE & ALGORITHM,8.28767123287671
2815,2019-20,2,EE698H,56,SIMULATION BASED DESIGN OF 4G/5G WIRELESS STANDARDS,8.82142857142857
2816,2019-20,2,BSE421A,40,TISSUE ENGINEERING,8
2817,2019-20,2,ME685A,112,APPLIED NUMERICAL METHODS,9.375
2818,2019-20,2,IME700A,18,RESEARCH METHODOLOGY,8.22222222222222
2819,2019-20,2,IME642A,27,OPERATIONS MANAGEMENT,8.14814814814815
2820,2019-20,2,ENG433A,47,MODERN DRAMA,7.23404255319149
2821,2019-20,2,MBA633A,73,MARKETING RESEARCH,7.86301369863014
2822,2019-20,2,BSE221A,45,BIOCHEMISTRY,6.22222222222222
2823,2019-20,2,CE432A,29,GEOGRAPHICAL INFORMATION SYSTEM (GIS),7.37931034482759
2824,2019-20,2,CS663A,24,COMPUTATIONAL GEOMETRY,8.83333333333333
2825,2019-20,2,ES418A,18,FIELD GEOLOGY III,10
2826,2019-20,2,ES657A,35,EXPERIMENTAL ROCK MECHANICS & ROCK PHYSICS,8.68571428571429
2827,2019-20,2,CS675A,50,DESIGNING VERIFIABLY SECURE SYSTEMS,8.72
2828,2019-20,2,ECO311A,72,DEVELOPMENT ECONOMICS,8.33333333333333
2829,2019-20,2,BSE654A,22,HUMAN MOLECULAR GENETICS,7.54545454545455
2830,2019-20,2,MTH552A,94,STATISTICAL & AI TECHIQUES IN DATA MINING,8.80851063829787
2831,2019-20,2,CS641A,138,MODERN CRYPTOLOGY,9.63768115942029
2832,2019-20,2,MBA617A,56,SOCIAL POLITICAL AND ETHICAL ASPECTS OF BUSINESS,8.32142857142857
2833,2019-20,2,MSE203A,73,STRUCTURE & CHARACTERIZATION OF MATERIALS,7.15068493150685
2834,2019-20,2,AE462A,46,AIRCRAFT DESIGN-II,8.30434782608696
2835,2019-20,2,ES645A,30,RIVER SCIENCE,8.46666666666667
2836,2019-20,2,ENG467A,42,SYNTAX AND STRUCTURES OF LANGUAGE,7.19047619047619
2837,2019-20,2,CS681A,19,COMPUTATIONAL NUMBER THEORY AND ALGEBRA,8.63157894736842
2838,2019-20,2,EE619A,114,VLSI SYSTEM DESIGN,8.35087719298246
2839,2019-20,2,CE667A,55,PRINCIPLES OF ENVIROMENTAL MANAGEMENT,6.98181818181818
2840,2019-20,2,CS396A,15,UG PROJECT (UGP-II),9.86666666666667
2841,2019-20,2,MBA661A,59,PRODUCTION AND OPERATIONS MANAGEMENT,7.89830508474576
2842,2019-20,2,CHE678A,18,MECHANICS OF SOFT MATERIALS,8.55555555555556
2843,2019-20,2,MBA731A,18,BUSINESS TO BUSINESS MARKETING,9.66666666666667
2844,2019-20,2,CE372A,96,REINFORCED CEMENT CONCRETE DESIGN,6.58333333333333
2845,2019-20,2,CE765B,23,INDUSTRIAL WASTE MANAGEMENT,8.43478260869565
2846,2019-20,2,PHY473A,91,COMPUTATIONAL PHYSICS,8.10989010989011
2847,2019-20,2,CHM662A,60,CHEMISTRY OF NATURAL PRODUCTS,8.1
2848,2019-20,2,CHE454A,18,UNIT OPERATIONS INVOLVING PARTICULATE SOLIDS FOR CHEMICAL ENGINEERS,8.44444444444444
2849,2019-20,2,CGS651A,24,LOGIC AND COGNITIVE SCIENCE,8.83333333333333
2850,2019-20,2,MTH416A,46,REGRESSION ANALYSIS,8.17391304347826
2851,2019-20,2,MBA716A,24,INTRODUCTION TO CORPORATIONS,7.75
2852,2019-20,2,ME623A,40,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS,7.1
2853,2019-20,2,ES315A,16,IGNEOUS & METAMORPHIC PETROLOGY,7.75
2854,2019-20,2,MTH631A,19,APPROXIMATION THEORY,8.42105263157895
2855,2019-20,2,CS673A,45,MACHINE TRANSLATION,7.82222222222222
2856,2019-20,2,ECO101A,109,INTRODUCTION TO ECONOMICS,8.20183486238532
2857,2019-20,2,CE645A,22,BASIC QUALITY AND SAFETY MANAGEMENT IN CONSTRUCTION,7.18181818181818
2858,2019-20,2,PHY422A,43,MATHEMATICAL METHODS II,8.09302325581395
2859,2019-20,2,CS687A,21,ALGORITHMIC INFORMATION THEORY,9.14285714285714
2860,2019-20,2,BSE322A,53,BIOINFORMATICS & COMPUTATIONAL BIOLOGY,8.07547169811321
2861,2019-20,2,LIF101A,482,INTRODUCTION TO BIOLOGY,8.29875518672199
2862,2019-20,2,AE251A,59,EXPERIMENTS IN AEROSPACE ENGINEERING-I,7.93220338983051
2863,2019-20,2,AE211A,66,INCOMPRESSIBLE AERODYNAMICS,8.27272727272727
2864,2019-20,2,ES413A,19,GEOCHEMISTRY,9.1578947368421
2865,2019-20,2,PHY432A,79,QUANTUM MECHANICS II,7.72151898734177
2866,2019-20,2,MTH418A,44,INFERENCE -I,8.86363636363636
2867,2019-20,2,EE698B,18,SMART GRID TECHNOLOGY APPLICATIONS,7.77777777777778
2868,2019-20,2,SOC173A,49,INTRODUCTION TO INDIAN SOCIETY,8.40816326530612
2869,2019-20,2,TA201A,405,MANUFACTURING PROCESSES I,8.23703703703704
2870,2019-20,2,AE675A,25,INTRODUCTION TO FINITE ELEMENT METHODS,8.72
2871,2019-20,2,AE660A,15,PRELIMINARY DESIGN OF HELICOPTER,9.06666666666667
2872,2019-20,2,CHM344A,20,INORGANIC CHEMISTRY LABORATORY EXPERIMENTS,9.5
2873,2019-20,2,CHM402A,41,ORGANIC CHEMISTRY II,8.19512195121951
2874,2019-20,2,CHM636A,40,PHYSICAL PHOTOCHEMISTRY,9.8
2875,2019-20,2,DES682A,23,DESIGN PROJECT II,8.52173913043478
2876,2019-20,2,ES314A,29,FUNDAMENTALS OF GEOPHYSICS,8.55172413793103
2877,2019-20,2,PHY680A,17,PARTICLE PHYSICS,9.88235294117647
2878,2019-20,2,ECO261A,44,INTRODUCTION TO MATHEMATICAL ECONOMICS,8.95454545454546
2879,2019-20,2,MBA616A,32,HUMAN RESOURCE MANAGEMENT,8.875
2880,2019-20,2,ME634A,15,ADVANCED COMPUTATIONAL FLUID DYNAMICS,9.06666666666667
2881,2019-20,2,AE694A,25,ACOUSTICS IN FLUIDS,8.8
2882,2019-20,2,MBA746A,41,E-SUPPLY CHAIN MANAGEMENT,8.34146341463415
2883,2019-20,2,EE665A,40,ADVANCED ELECTRIC DRIVES,8.4
